code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000408 ,藏格控股,-1.015,9.75,9.79,9.84,9.67,9.85,3714700.0,0.8317100000000001,36169686.0,14.963,2.442,1943935.03395,435467.127225,农药化肥,青海,39.92,4.47,19.94,100.34,49.69,30.99,10.77,0.54,0.062,3.99,2.47,19960628.0,44.48,2.23,39.06,46.29,73.41,33.74,31411.0
000407 ,胜利股份,1.445,3.51,3.46,3.52,3.45,3.46,4697525.0,0.5364,16396641.0,29.25,1.302,308909.714256,307386.08433,供气供热,山东,17.87,8.76,8.8,65.03,21.56,14.94,10.12,1.15,0.09699999999999999,2.7,1.28,19960703.0,3.38,0.38,39.28,18.35,12.71,2.87,50675.0
000404 ,长虹华意,0.0,3.97,3.98,4.0,3.96,3.97,1311705.0,0.18884,5214161.0,38.284,0.852,276310.403663,275765.250806,专用机械,江西,28.86,6.95,6.96,101.67,78.71,15.4,15.82,2.27,0.069,4.66,0.85,19960619.0,8.98,1.29,-2.96,-20.56,10.94,1.04,34609.0
000403 ,振兴生化,0.241,29.08,29.0,29.5,28.83,29.01,812250.0,0.29931,23710356.0,99.114,11.972,792655.657892,789147.78402,生物制药,山西,81.21,2.71,2.73,13.11,7.56,4.03,1.16,0.43,0.08900000000000001,2.43,11.94,19960628.0,2.12,0.78,-18.88,-13.77,48.85,13.74,13800.0
000402 ,金 融 街,-0.641,7.75,7.84,7.84,7.73,7.8,3218050.0,0.10771000000000001,25030395.0,7.11,0.721,2316420.677925,2315414.44815,全国地产,北京,11.07,29.88,29.89,1538.18,1050.12,25.24,68.41,2.29,0.35200000000000004,10.75,0.73,19960626.0,200.23,6.7,43.58,21.7,47.46,11.06,79850.0
000401 ,冀东水泥,1.3,16.36,16.24,16.56,16.2,16.15,14913154.0,1.10696,244119324.0,14.859,1.99,2204547.487304,2204047.872536,水泥,河北,121.15,13.47,13.48,653.98,221.82,334.92,39.6,2.94,0.033,8.22,1.96,19960614.0,47.5,3.53,47.74,107.72,33.01,0.9,81221.0
000400 ,许继电气,-0.123,8.13,8.16,8.18,8.12,8.14,2373000.0,0.23537000000000002,19328215.0,41.061,1.054,819770.102217,819656.074902,电气设备,河南,81.5,10.08,10.08,143.19,120.25,11.88,8.34,0.83,0.025,7.72,1.05,19970418.0,54.19,5.37,15.39,-9.06,22.12,2.44,70680.0
000338 ,潍柴动力,0.267,11.25,11.23,11.3,11.17,11.22,21730634.0,0.51205,244145059.0,10.417,2.119,8925608.131875,4774319.01225,汽车配件,山东,8.59,42.44,79.34,2167.54,1168.59,248.39,1.17,0.01,0.327,5.31,2.11,20070430.0,349.16,4.4,15.3,34.99,21.66,5.73,147744.0
000333 ,美的集团,-0.136,51.5,51.57,51.87,51.18,51.57,9387948.0,0.13835,483687295.0,16.721,3.795,35799613.19545,34946515.1135,家用电器,广东,14.6,68.02,69.39,2789.1,2006.62,219.74,154.32,2.22,0.94,13.62,3.79,19931112.0,648.93,9.35,7.84,16.6,28.36,8.15,162344.0
000301 ,东方盛虹,-0.382,5.21,5.24,5.25,5.2,5.23,2224300.0,0.18258000000000002,11625126.0,20.038,1.5899999999999999,2099136.728662,634701.187845,化纤,江苏,16.65,12.18,40.29,234.99,77.11,93.63,34.69,0.86,0.079,3.28,1.6,20000529.0,25.28,0.63,1996.22,855.23,11.35,7.27,80700.0
000166 ,申万宏源,0.825,4.89,4.86,4.94,4.83,4.85,45680814.0,0.20272,223354612.0,25.737,1.5430000000000001,12244532.88984,11019328.546245,证券,新疆,16.3,225.34,250.4,3751.51,0.0,12.37,139.38,0.56,0.08,3.17,1.53,20150126.0,210.25,0.84,89.46,87.54,0.0,34.13,333973.0
000159 ,国际实业,-0.157,6.37,6.42,6.5,6.35,6.38,13536751.0,2.8161300000000002,86832957.0,51.165,1.422,306196.977541,306196.977541,石油贸易,新疆,32.29,4.81,4.81,27.23,14.73,3.38,3.73,0.78,0.049,4.52,1.41,20000926.0,12.06,2.51,-68.16,262.92,27.63,38.8,94078.0
000158 ,常山北明,0.0,5.07,5.07,5.11,5.04,5.07,4416020.0,0.27190000000000003,22421320.0,46.091,1.396,838007.605227,823449.43434,软件服务,河北,0.0,16.24,16.53,135.47,78.94,21.51,28.97,1.75,-0.009000000000000001,3.63,1.4,20000724.0,13.0,0.79,14.58,32.49,6.84,-0.71,47620.0
000157 ,中联重科,0.911,5.54,5.49,5.55,5.46,5.49,20066032.0,0.31735,110755703.0,21.308,1.104,4349566.609918,3502911.162144,工程机械,湖南,10.69,62.83,78.04,983.87,752.77,52.95,134.05,1.72,0.13,5.02,1.09,20001012.0,161.44,2.07,41.76,165.98,30.01,11.11,317847.0
000156 ,华数传媒,3.36,10.46,10.26,10.52,10.25,10.12,4719659.0,0.36864,49242434.0,23.244,1.375,1499286.089492,1339188.922502,影视音像,浙江,15.89,12.8,14.33,149.65,90.73,28.67,62.33,4.35,0.159,7.51,1.35,20000906.0,29.01,2.02,5.87,46.97,37.99,28.11,38409.0
000155 ,川能动力,1.023,3.95,3.89,3.99,3.87,3.91,4508000.0,0.35496000000000005,17784601.0,16.458,1.469,501650.0,501650.0,新型电力,四川,7.97,12.7,12.7,73.39,37.39,30.28,32.6,2.57,0.12300000000000001,2.69,1.45,20000926.0,-13.16,-1.04,-52.56,119.75,39.77,23.14,35663.0
000153 ,丰原药业,0.336,5.97,5.95,6.07,5.93,5.95,1656200.0,0.5308700000000001,9926690.0,31.078,1.431,186348.31431,186250.40631,化学制药,安徽,28.06,3.12,3.12,30.95,17.62,7.46,4.96,1.59,0.053,4.17,1.43,20000920.0,3.87,1.24,5.26,44.63,36.68,2.21,31581.0
000151 ,中成股份,0.197,10.17,10.2,10.2,10.11,10.15,1452801.0,0.54505,14761124.0,36.089,3.007,301011.66,271075.214439,商贸代理,北京,1304.81,2.67,2.96,21.93,17.88,0.58,4.42,1.49,0.002,3.38,3.0,20000906.0,1.16,0.39,-70.32,-95.29,13.29,0.28,35913.0
000150 ,宜华健康,4.312,5.08,4.88,5.15,4.84,4.87,24895627.0,3.08882,124834675.0,17.951,1.292,445870.358956,409443.042936,医疗保健,广东,20.15,8.06,8.78,85.76,31.19,7.12,5.72,0.65,0.06,2.81,1.73,20000807.0,11.67,1.33,-8.83,-47.26,30.38,10.2,33798.0
000100 ,TCL 集团,-1.433,3.44,3.5,3.5,3.44,3.49,144736031.0,1.14327,501242007.0,13.406,1.541,4661079.086408,4354980.795536,家用电器,广东,11.3,126.6,135.5,1546.52,458.73,416.67,59.22,0.44,0.154,2.23,1.56,20040130.0,106.32,0.78,-16.64,31.93,14.67,4.78,516147.0
000099 ,中信海直,1.56,7.16,7.02,7.22,6.99,7.05,6082133.0,1.00354,43152964.0,28.64,1.401,433946.42072,433946.42072,空运,深圳,49.38,6.06,6.06,57.28,21.32,23.53,10.33,1.7,0.036000000000000004,5.11,1.38,20000731.0,12.36,2.04,17.14,48.22,19.84,6.51,60526.0
000096 ,广聚能源,-0.432,9.21,9.33,9.34,9.15,9.25,973981.0,0.19066000000000002,9008691.0,46.05,1.955,486288.0,470491.008,石油贸易,深圳,118.28,5.11,5.28,26.47,14.85,0.72,3.51,0.67,0.02,4.71,1.96,20000724.0,12.34,2.34,-0.06,-26.45,9.36,2.7,30345.0
000090 ,天健集团,0.0,5.75,5.69,5.88,5.69,5.75,19977205.0,1.06921,115334277.0,10.574,1.172,1074413.62455,1074339.016575,建筑工程,深圳,42.11,18.68,18.69,319.88,280.38,3.01,20.41,1.09,0.034,4.74,1.21,19990721.0,26.47,1.42,34.05,17.49,21.14,4.76,33538.0
000089 ,深圳机场,4.533,11.3,11.58,11.89,11.26,10.81,174391725.0,8.50372,2027509374.0,34.695,1.962,2317369.54517,2317369.54517,机场,深圳,32.04,20.51,20.51,136.9,42.97,74.81,27.95,1.36,0.084,5.76,1.88,19980420.0,60.38,2.94,7.67,9.73,28.66,18.92,55854.0
000088 ,盐 田 港,9.949,6.41,6.4,6.41,6.1,5.83,48578120.0,2.5011900000000002,309744295.0,26.708,1.818,1244950.2,1244950.2,港口,深圳,46.27,19.42,19.42,105.2,9.96,18.35,7.96,0.41,0.063,3.53,1.65,19970728.0,31.82,1.64,53.22,-28.61,45.24,42.91,66957.0
000078 ,海王生物,2.381,3.44,3.37,3.54,3.32,3.36,27385285.0,1.04446,94089649.0,22.051,1.474,950328.640408,901954.517952,医药商业,深圳,17.57,26.22,27.63,392.73,315.18,8.72,25.8,0.93,0.048,2.33,1.44,19981218.0,11.1,0.4,14.58,-13.49,11.73,1.25,151663.0
000070 ,特发信息,10.028,11.96,11.96,11.96,11.96,10.87,6565333.0,0.8441700000000001,78521383.0,27.207,3.302,955671.670876,930155.788276,通信设备,深圳,59.45,7.78,7.99,75.14,56.23,6.87,7.39,0.92,0.05,3.13,3.48,20000511.0,8.42,1.05,2.55,-28.06,14.54,2.93,97129.0
000069 ,华侨城Ａ,0.715,7.04,6.99,7.14,6.96,6.99,34406250.0,0.49035000000000006,243745199.0,5.454,0.9410000000000001,5774564.51616,4939742.655936,旅游景点,深圳,11.96,70.17,82.03,3421.17,2773.11,145.74,55.04,0.67,0.146,7.48,0.93,19970910.0,438.64,5.35,24.95,6.94,62.23,15.14,107230.0
000068 ,华控赛格,10.056,3.94,3.94,3.94,3.94,3.58,3312000.0,0.32901,13049280.0,-29.848,8.024,396628.556816,396628.556816,环境保护,深圳,0.0,10.07,10.07,35.21,11.8,1.64,11.93,1.19,-0.027999999999999997,0.49,7.29,19970611.0,-18.63,-1.85,-45.86,-96.07,13.16,-136.67,53113.0
000066 ,中国长城,2.138,10.03,9.83,10.19,9.75,9.82,95121102.0,3.81902,947361656.0,29.851,4.676,2944974.05668,2498189.460927,IT设备,深圳,138.98,24.91,29.36,155.25,91.54,19.66,5.62,0.19,0.018000000000000002,2.14,4.58,19970626.0,25.73,0.88,-0.49,-65.76,20.82,2.7,162233.0
000065 ,北方国际,1.313,8.49,8.37,8.58,8.37,8.38,4376750.0,0.69589,37163677.0,11.026,1.461,653310.09309,533973.122343,建筑工程,北京,8.94,6.29,7.7,116.73,89.7,4.18,9.15,1.19,0.469,5.81,1.44,19980605.0,26.03,3.38,-6.82,5.44,20.58,9.45,35351.0
000063 ,中兴通讯,-0.401,29.84,30.04,30.37,29.8,29.96,72189115.0,2.08718,2174334887.0,-17.868,5.272,12584265.400112,10320732.356512,通信设备,深圳,36.41,34.34,41.93,1398.76,1018.87,90.96,115.21,2.75,0.20600000000000002,5.66,5.29,19971118.0,78.46,1.87,-19.34,115.95,39.97,3.89,361194.0
000062 ,深圳华强,5.164,15.07,14.84,15.63,14.41,14.33,24959817.0,2.38931,378691530.0,15.856,2.276,1576185.348254,1574280.024042,批发业,深圳,31.77,10.45,10.46,100.92,60.96,2.85,9.63,0.92,0.113,4.57,3.14,19970130.0,27.91,2.67,17.94,-12.11,13.31,4.56,31104.0
000061 ,农 产 品,-0.57,5.23,5.26,5.35,5.2,5.26,7686058.0,0.45334,40488855.0,207.54,1.782,887512.240513,886705.304859,农业综合,深圳,43.82,16.95,16.97,189.73,37.95,19.28,28.23,1.66,0.03,2.93,1.79,19970110.0,2.12,0.12,15.92,1557.48,34.06,8.24,48530.0
000060 ,中金岭南,2.123,4.33,4.23,4.41,4.21,4.24,30915546.0,0.8664100000000001,133619747.0,16.654,1.47,1545673.746591,1545041.899135,铅锌,深圳,14.51,35.68,35.7,200.64,79.25,59.36,15.41,0.43,0.073,2.94,1.44,19970123.0,48.99,1.37,-14.29,-16.04,12.55,6.35,162627.0
000059 ,华锦股份,1.169,6.06,6.0,6.09,5.98,5.99,6221461.0,0.38898000000000005,37672410.0,9.182,0.716,969262.177422,969260.083086,石油加工,辽宁,6.94,15.99,15.99,294.54,140.5,131.93,62.02,3.88,0.21600000000000003,8.46,0.71,19970130.0,51.37,3.21,5.89,11.05,18.26,4.01,68457.0
000058 ,深 赛 格,9.961,5.63,5.63,5.63,5.63,5.12,1763660.0,0.32780000000000004,9929406.0,250.222,3.623,695674.468187,302908.020389,元器件,深圳,26.32,5.38,12.36,66.29,45.99,0.56,1.49,0.12,0.049,1.55,3.29,19961226.0,3.83,0.31,-3.85,-4.03,35.71,15.98,69276.0
000056 ,皇庭国际,3.947,3.95,3.84,4.18,3.78,3.8,13642503.0,1.50957,53841176.0,49.375,0.859,464261.42036,356974.61716,房产服务,深圳,23.63,9.04,11.75,131.89,32.25,0.5,18.95,1.61,0.04,4.6,0.83,19960708.0,20.95,1.78,-1.58,-7.78,73.93,21.72,26440.0
000055 ,方大集团,2.41,5.1,5.0,5.23,4.92,4.98,21194052.0,3.12466,107373642.0,2.67,1.1400000000000001,572925.93639,345924.79104,其他建材,深圳,19.98,6.78,11.23,106.51,43.41,4.36,0.01,0.0,0.062,4.42,1.13,19960415.0,37.83,3.37,3.14,-28.85,30.31,10.44,75069.0
000050 ,深天马Ａ,0.411,14.67,14.65,14.84,14.43,14.61,34026326.0,1.8605200000000002,499440802.0,31.898,1.143,3004596.515817,2682934.112403,元器件,深圳,25.84,18.29,20.48,612.16,151.06,287.77,210.82,10.29,0.141,12.83,1.14,19950315.0,30.46,1.49,5.46,-35.4,13.89,4.18,110502.0
000049 ,德赛电池,0.383,39.28,38.45,39.66,38.3,39.13,6790576.0,3.30854,264044833.0,20.086,4.336,806197.402864,806197.402864,电气设备,深圳,23.58,2.05,2.05,72.98,60.91,7.31,0.02,0.01,0.83,9.06,4.32,19950320.0,15.82,7.71,16.09,27.7,7.99,2.32,29337.0
000048 ,*ST康达,5.0,23.1,23.1,23.1,23.1,22.0,62504.0,0.016290000000000002,1443842.0,20.638,8.01,902675.63001,886163.4474,饲料,深圳,19.38,3.84,3.91,58.05,45.98,6.44,0.46,0.12,0.284,2.88,7.63,19941101.0,6.18,1.58,87.03,4804.59,41.3,15.4,8380.0
000046 ,泛海控股,0.434,4.63,4.59,4.71,4.57,4.61,16874516.0,0.32606,78624920.0,25.851,1.062,2405840.903728,2396121.458179,全国地产,北京,2.87,51.75,51.96,1835.43,1450.8,9.09,63.37,1.22,0.401,4.36,1.06,19940912.0,88.91,1.71,529.3,37.28,70.81,101.96,35600.0
000045 ,深纺织Ａ,9.986,7.6,7.3,7.6,7.21,6.91,26370221.0,5.77008,197381164.0,-190.0,1.534,388568.35324,347332.61524,元器件,深圳,85.07,4.57,5.11,45.05,27.01,9.61,18.66,3.65,0.02,4.95,1.39,19940815.0,-0.47,-0.09,167.88,84.84,6.75,1.75,35689.0
000043 ,中航善达,-3.328,13.07,13.51,13.54,12.66,13.52,7400512.0,1.10987,96596897.0,10.176,1.845,871718.570712,871498.994712,房产服务,深圳,53.16,6.67,6.67,123.1,43.49,5.92,4.19,0.63,0.127,7.08,1.91,19940928.0,32.66,4.9,-7.66,-32.61,20.47,3.29,16999.0
000042 ,中洲控股,-0.319,9.36,9.35,9.51,9.32,9.39,2014316.0,0.30418,18925371.0,13.931000000000001,0.839,622281.946104,619821.506304,全国地产,深圳,15.44,6.62,6.65,464.95,418.23,11.49,25.12,3.78,0.304,11.16,0.84,19940921.0,31.5,4.74,-59.82,-71.85,53.75,8.46,17640.0
000040 ,东旭蓝天,1.536,5.29,5.22,5.38,5.18,5.21,26278650.0,2.47832,139365400.0,6.3870000000000005,0.542,786556.27723,560920.174755,新型电力,深圳,103.86,10.6,14.87,339.41,207.24,57.67,106.8,7.18,0.013000000000000001,9.77,0.53,19940808.0,21.34,1.43,108.62,-98.28,10.32,0.84,55833.0
000039 ,中集集团,0.985,10.25,10.22,10.47,10.14,10.15,13713214.0,0.9010500000000001,141484721.0,9.234,0.874,3672293.82405,1559966.688,轻工机械,深圳,22.41,15.22,35.83,1624.13,846.22,224.16,54.24,1.51,0.11,10.9,0.93,19940408.0,224.38,6.26,-0.8,-9.1,13.48,2.12,85236.0
000038 ,深大通,3.627,8.0,8.2,8.4,7.96,7.72,21351590.0,9.31486,174097813.0,-1.78,1.474,418221.9352,183376.5832,广告包装,深圳,239.37,2.29,5.23,32.75,24.21,0.53,43.13,8.25,0.008,5.43,1.42,19940808.0,-20.37,-3.9,29.54,-91.89,6.06,0.72,23624.0
000037 ,深南电A,-1.574,13.13,13.38,13.55,13.13,13.34,3009425.0,0.8880100000000001,40085611.0,410.313,4.053,791427.288548,444967.837756,火力发电,深圳,0.0,3.39,6.03,34.14,17.84,14.11,3.63,0.6,-0.042,3.24,4.12,19940701.0,6.54,1.09,-62.2,-184.24,6.16,-6.19,26505.0
000036 ,华联控股,-2.5,4.68,4.89,4.89,4.65,4.8,14068095.0,0.9537500000000001,66710588.0,5.5120000000000005,1.05,694481.1237,690310.906272,全国地产,深圳,6.55,14.75,14.84,108.71,86.14,8.32,2.32,0.16,0.183,3.43,1.4,19940617.0,32.81,2.21,95.52,158.2,76.01,30.63,62415.0
000035 ,中国天楹,0.877,5.75,5.71,5.88,5.67,5.7,18535683.0,1.44687,107172676.0,35.893,1.768,1402273.409875,736626.46365,环境保护,江苏,43.47,12.81,24.39,413.24,103.65,73.01,68.79,2.82,0.04,3.25,1.75,19940408.0,18.51,0.76,1016.71,246.08,13.63,2.45,49720.0
000034 ,神州数码,1.131,14.31,14.12,14.66,14.0,14.15,15737677.0,3.2417,225465274.0,18.267,2.374,935974.791054,694716.071571,综合类,深圳,16.99,4.85,6.54,245.96,186.82,1.65,23.8,3.64,0.20800000000000002,6.03,2.35,19940509.0,8.76,1.34,37.83,22.22,3.68,0.63,34418.0
000032 ,深桑达Ａ,9.98,10.8,9.75,10.8,9.61,9.82,11908740.0,2.89551,124039787.0,42.303,3.202,446277.23388,444186.3528,元器件,深圳,36.92,4.11,4.13,22.41,17.1,0.68,0.7,0.17,0.066,3.37,2.91,19931028.0,6.59,1.59,6.08,7.75,20.29,6.89,20276.0
000031 ,大悦城,-1.189,6.65,6.71,6.72,6.63,6.73,8555715.0,0.47172000000000003,57114464.0,8.636,1.561,2610703.77477,1206125.76707,全国地产,深圳,5.52,18.14,39.26,1676.91,1157.64,43.33,60.43,1.54,0.305,4.26,1.58,19931008.0,56.45,1.44,285.43,364.75,54.59,14.22,168200.0
000030 ,富奥股份,0.0,4.6,4.59,4.63,4.57,4.6,1545920.0,0.08801,7110285.0,9.388,1.295,832853.97106,808034.31548,汽车配件,吉林,10.23,17.57,18.11,120.41,60.37,22.11,5.34,0.3,0.11199999999999999,3.55,1.29,19930929.0,36.27,2.0,35.19,-11.17,13.12,8.68,32650.0
000029 ,深深房Ａ,0.0,0.0,0.0,0.0,0.0,10.97,0.0,0.0,0.0,22.041,3.247,1109791.02,978151.02,区域地产,深圳,33.02,8.92,10.12,48.31,40.8,0.33,9.78,0.97,0.083,3.38,3.25,19930915.0,13.2,1.3,183.9,1504.53,52.35,19.79,76443.0
000028 ,国药一致,0.116,43.04,43.05,43.43,42.7,42.99,1172251.0,0.38092000000000004,50411761.0,15.208,1.546,1842658.534832,1324531.70392,医药商业,深圳,15.33,3.08,4.28,308.55,263.51,6.0,43.21,10.09,0.701,27.84,1.54,19930809.0,69.55,16.25,15.82,2.53,10.96,2.53,17550.0
000027 ,深圳能源,-1.917,6.14,6.26,6.29,6.11,6.26,21839661.0,0.55088,135356366.0,36.118,1.033,2434197.840558,2434197.840558,火力发电,深圳,16.86,39.64,39.64,895.03,214.28,350.51,39.45,0.99,0.09300000000000001,5.95,1.05,19930903.0,90.65,2.29,8.78,505.51,28.14,9.28,108653.0
000026 ,飞亚达Ａ,0.0,7.54,7.53,7.57,7.43,7.54,4122299.0,1.15562,30917024.0,17.995,1.245,333998.536274,268964.141472,其他商业,深圳,13.52,3.57,4.43,36.6,25.46,4.15,10.79,2.44,0.27899999999999997,6.06,1.24,19930603.0,9.75,2.2,5.26,9.9,41.09,6.92,33105.0
000025 ,特 力Ａ,3.457,21.55,21.3,22.3,20.96,20.83,16903546.0,4.30358,364487490.0,73.7,5.997,928930.6796,846437.2796,汽车服务,深圳,124.59,3.93,4.31,16.54,7.04,1.11,5.65,1.31,0.042,2.48,8.41,19930621.0,2.03,0.47,29.72,11.9,23.76,15.08,53772.0
000023 ,深天地Ａ,3.333,13.95,13.6,14.51,13.52,13.5,11233949.0,8.09618,157196971.0,73.537,4.336,193564.9548,193564.9548,其他建材,深圳,31.44,1.39,1.39,22.45,19.82,1.77,1.03,0.74,0.107,3.22,4.2,19930429.0,1.54,1.11,23.46,406.27,15.76,4.63,16107.0
000021 ,深科技,10.021,10.65,10.65,10.65,10.65,9.68,9398320.0,0.6396200000000001,100092108.0,29.559,2.445,1566891.221595,1564865.27316,IT设备,深圳,34.29,14.69,14.71,156.48,100.45,25.46,7.75,0.53,0.071,4.36,2.22,19940202.0,27.97,1.9,-9.05,21.54,5.97,2.85,110500.0
000020 ,深华发Ａ,4.749,11.91,11.72,12.25,11.55,11.37,6996817.0,3.86212,83264740.0,1026.724,10.402,337245.021357,215767.980681,元器件,深圳,3117.29,1.81,2.83,5.8,2.82,1.86,1.47,0.52,0.001,1.15,9.93,19920428.0,-1.83,-0.65,-16.14,-15.99,13.86,0.18,26534.0
000019 ,深粮控股,2.134,6.7,6.88,6.96,6.66,6.56,17442758.0,4.1933300000000004,119027728.0,25.047,1.798,772198.62018,278696.26726,其他商业,深圳,15.58,4.16,11.53,63.41,41.22,9.89,14.23,1.23,0.105,3.73,1.76,19921012.0,13.91,1.21,5.88,-3.05,10.18,4.72,57385.0
000018 ,*ST神城,-0.855,1.16,1.17,1.18,1.16,1.17,5960700.0,0.5987100000000001,6966384.0,-1.155,18.68,196996.421276,115487.826708,装修装饰,深圳,0.0,9.96,16.98,93.65,78.7,1.51,-12.99,-0.76,-0.076,0.06,18.83,19920616.0,-3.99,-0.23,-83.48,-159.02,14.78,-84.56,71164.0
000017 ,深中华A,10.067,4.92,4.8,4.92,4.62,4.47,17720122.0,5.84859,85677422.0,-1696.552,194.466,271263.189924,149066.655936,文教休闲,深圳,0.0,3.03,5.51,0.71,0.65,0.03,6.28,1.14,-0.001,0.03,176.8,19920331.0,-11.98,-2.17,-11.24,-258.04,7.7,-1.67,52000.0
000016 ,深康佳Ａ,3.722,4.18,4.02,4.23,4.02,4.03,30773295.0,1.92746,127851402.0,24.473,1.222,1006521.180544,667368.0574,家用电器,深圳,13.75,15.97,24.08,379.39,248.8,22.28,2.38,0.1,0.147,3.42,1.18,19920327.0,43.8,1.82,47.72,3.21,5.23,1.35,93031.0
000014 ,沙河股份,2.497,9.85,9.63,10.28,9.6,9.61,14374640.0,7.12656,143502896.0,13.609,2.263,198679.609195,198679.609195,全国地产,深圳,0.0,2.02,2.02,20.04,18.75,0.15,0.1,0.05,-0.034,4.35,2.21,19920602.0,4.35,2.16,-89.33,-315.18,29.31,-93.56,26662.0
000012 ,南 玻Ａ,1.22,4.15,4.12,4.21,4.08,4.1,13378851.0,0.68467,55609481.0,25.938,1.286,1289901.407645,810938.823825,玻璃,深圳,24.1,19.54,31.08,190.39,50.22,97.54,11.01,0.35,0.043,2.97,1.38,19920228.0,46.18,1.49,-15.47,-17.06,23.06,5.95,146916.0
000011 ,深物业A,4.257,10.53,10.8,10.98,10.47,10.1,19074560.0,3.62329,204329322.0,10.588,1.923,627565.983876,554344.025157,区域地产,深圳,19.19,5.26,5.96,87.15,76.99,0.33,1.19,0.2,0.132,5.73,1.76,19920330.0,24.04,4.03,-29.1,46.72,48.85,20.32,44082.0
000010 ,*ST美丽,4.938,3.4,3.24,3.4,3.23,3.24,2330400.0,0.44636000000000003,7787297.0,-3.811,6.489,278750.60242,177511.78932,建筑工程,深圳,129.81,5.22,8.2,36.18,30.4,0.66,14.95,1.82,0.012,0.52,6.18,19951027.0,-18.94,-2.31,339.72,112.04,28.74,2.16,36862.0
000009 ,中国宝安,1.688,4.82,4.78,4.91,4.69,4.74,53703929.0,2.11114,258238538.0,48.2,1.959,1243181.13113,1226129.375678,综合类,深圳,46.25,25.44,25.79,300.12,200.65,40.49,8.25,0.32,0.026000000000000002,2.05,2.31,19910625.0,20.55,0.8,10.83,87.57,35.77,2.95,159820.0
000008 ,神州高铁,0.0,3.55,3.55,3.57,3.53,3.55,5774066.0,0.22323,20519708.0,30.603,1.348,987182.34783,918249.181615,运输设备,北京,210.21,25.99,27.81,105.14,56.9,3.03,27.72,1.0,0.004,2.63,1.35,19920507.0,16.81,0.6,47.71,11.55,53.07,3.8,91600.0
000007 ,全新好,-0.13,7.68,7.6,7.76,7.52,7.69,6101061.0,1.97479,46504913.0,-13.474,13.331,266072.097792,237272.097792,酒店餐饮,深圳,74.94,3.09,3.46,3.96,1.38,0.66,1.57,0.45,0.026000000000000002,0.58,13.35,19920413.0,-3.13,-0.9,-13.64,214.91,67.2,96.2,13946.0
000006 ,深振业Ａ,4.067,5.63,5.89,5.89,5.6,5.41,54035232.0,4.00763,310848156.0,8.694,1.238,760047.210898,759097.388236,区域地产,深圳,17.95,13.48,13.5,155.66,123.42,0.13,4.84,0.36,0.151,4.55,1.19,19920427.0,28.2,2.09,-9.67,-51.1,39.81,21.33,67538.0
000005 ,世纪星源,0.0,3.02,3.03,3.07,2.96,3.02,15931355.0,1.5058799999999999,48227525.0,21.479,2.173,319678.126284,319499.765084,环境保护,深圳,0.0,10.58,10.59,29.52,16.3,0.28,6.88,0.65,-0.017,1.39,2.17,19901210.0,-3.15,-0.3,-44.98,-209.93,25.62,-21.2,124754.0
000004 ,国农科技,0.806,20.01,19.99,20.07,19.7,19.85,600401.0,0.7239500000000001,11957471.0,-82.891,14.665,168037.344684,165950.151609,生物制药,深圳,77.89,0.83,0.84,1.61,1.16,0.01,0.01,0.01,0.064,1.36,14.55,19910114.0,0.19,0.22,41.47,159.64,76.62,5.0,10044.0
000002 ,万 科Ａ,1.451,27.27,26.78,27.36,26.7,26.88,32937335.0,0.33903000000000005,894466360.0,8.912,1.911,30820943.963727,26493268.707261,全国地产,深圳,67.77,97.15,113.02,15511.66,12927.28,115.22,79.62,0.7,0.099,14.27,1.88,19910129.0,928.45,8.21,56.93,25.23,35.04,2.32,222979.0
000001 ,平安银行,-0.134,14.9,14.92,14.99,14.77,14.92,99529627.0,0.57964,1480339659.0,10.719,1.081,25584895.38472,25584648.7629,银行,深圳,8.32,171.7,171.7,35907.66,0.0,105.78,564.65,3.29,0.85,13.78,1.08,19910403.0,1070.76,6.24,18.5,15.19,0.0,22.71,321929.0
900951 ,ST大化B,2.332,0.351,0.359,0.359,0.35,0.343,85600.0,0.08560000000000001,30213.0,-0.7020000000000001,-8.667,9652.5,3510.0,,,,,,,,,,,,,,,,,,,,,
900946 ,*ST天雁B,-1.604,0.184,0.184,0.189,0.184,0.187,81600.0,0.035480000000000005,15037.0,-2.011,0.363,17881.440896,4232.0,,,,,,,,,,,,,,,,,,,,,
900937 ,*ST华电B,-3.247,0.149,0.152,0.152,0.147,0.154,502600.0,0.11634000000000001,75082.0,-0.382,0.17,29303.4597797,6436.8000298,,,,,,,,,,,,,,,,,,,,,
900930 ,*ST沪普B,0.0,0.402,0.0,0.0,0.0,0.402,0.0,0.0,0.0,-0.773,1.085,15365.4585474,5016.96,,,,,,,,,,,,,,,,,,,,,
900907 ,*ST鹏起B,0.0,0.089,0.092,0.092,0.089,0.089,395500.0,0.16391,35605.0,-0.041,0.139,15599.6864462,2147.44629,,,,,,,,,,,,,,,,,,,,,
900906 ,*ST毅达B,0.0,0.179,0.0,0.0,0.0,0.179,0.0,0.0,0.0,-0.385,-0.40800000000000003,19175.8154295,6450.444,,,,,,,,,,,,,,,,,,,,,
